MovielID,Name,Gnere,Introduction,Director,Writers,Stars
886,A Life Less Ordinary (1997) ,Comedy|Crime|Fantasy,"Upon being fired, a desperate guy kidnaps a daughter of his former boss. Two angels are sent to Earth to check if love is possible in this case.",Danny Boyle,John Hodge,Cameron Diaz|Ewan McGregor|Holly Hunter
887,Eve's Bayou (1997) ,Drama,"What did little Eve see--and how will it haunt her? Husband, father and womanizer Louis Batiste is the head of an affluent family, but it's the women who rule this gothic world of secrets, lies and mystic forces.",Kasi Lemmons,Kasi Lemmons,Samuel L. Jackson|Jurnee Smollett|Meagan Good
888,One Night Stand (1997) ,Drama|Romance,"Max/W.Snipes has a one night stand with Karen/N.Kinski in NYC. He returns to his wife, 2 kids and career in LA but is affected. A year later, Max and Karen meet again by chance, but this time they're with their spouses.",Mike Figgis,Mike Figgis,Wesley Snipes|Nastassja Kinski|Kyle MacLachlan
889,The Tango Lesson (1997) ,Drama|Music|Romance,A scriptwriter comes to Paris to work on her film. There she takes up tango lessons and forms a relationship with the dancer.,Sally Potter,Sally Potter,Sally Potter|Pablo Ver贸n|Morgane Maugran
890,Mortal Kombat: Annihilation (1997) ,Action|Adventure|Fantasy,A group of martial arts warriors have only six days to save the Earth from an extra-dimensional invasion.,John R. Leonetti,Ed Boon|Lawrence Kasanoff,Robin Shou|Talisa Soto|James Remar
891,Bent (1997) ,Drama|History|Romance,"In 1930s Berlin, a gay Jew is sent to a concentration camp under the Nazi regime.",Sean Mathias,Martin Sherman|Martin Sherman,Lothaire Bluteau|Clive Owen|Mick Jagger
892,Flubber (1997) ,Comedy|Family|Sci-Fi,"An absent-minded professor discovers ""flubber,"" a rubber-like super-bouncy substance.",Les Mayfield,Samuel W. Taylor|John Hughes,Robin Williams|Marcia Gay Harden|Christopher McDonald
893,For Richer or Poorer (1997) ,Comedy,A real estate hustler and his wife hide from the IRS among the Amish.,Bryan Spicer,Jana Howington|Steve LuKanic,Tim Allen|Kirstie Alley|Jay O. Sanders
894,Home Alone 3 (1997) ,Action|Comedy|Crime,"Alex Pruitt, an 8-year-old boy living in Chicago, must fend off international spies who seek a top-secret computer chip in his toy car.",Raja Gosnell,John Hughes,Alex D. Linz|Olek Krupa|Rya Kihlstedt
895,Scream 2 (1997) ,Horror|Mystery,"Two years after the first series of murders, as Sidney acclimates to college life, someone donning the Ghostface costume begins a new string of killings.",Wes Craven,Kevin Williamson|Kevin Williamson,Neve Campbell|Courteney Cox|David Arquette
896,Chapter Thirteen: The Sweet Hereafter             ,Crime|Drama|Mystery,"Jughead finds himself in an unexpected situation; The truth about Blossoms' family business is revealed, leaving Cheryl to take matters into her own hands.",Lee Toland Krieger,Roberto Aguirre-Sacasa|Roberto Aguirre-Sacasa,K.J. Apa|Lili Reinhart|Camila Mendes
897,Time Tracers (1997) ,Sci-Fi,"When the discovery of a five-thousand year old artifact of a humanoid reptile leads an investigative reporter to the Kronos Project, he uncovers an experimental device created to send …",Bret McCormick,Ted Newsom,Rocky Patterson|TJ Myers|Tyler Mason
898,The Postman (1997) ,Action|Adventure|Drama,A nameless drifter dons a postman's uniform and bag of mail as he begins a quest to inspire hope to the survivors living in post-apocalyptic America.,Kevin Costner,David Brin|Eric Roth,Kevin Costner|Will Patton|Larenz Tate
899,The Winter Guest (1997) ,Drama,"A recent widow, who is determined to leave Scotland for Australia with her son, gets an unexpected visit from her aging mother.",Alan Rickman,Sharman Macdonald|Alan Rickman,Phyllida Law|Emma Thompson|Sheila Reid
900,Kundun (1997) ,Biography|Drama|History,"From childhood to adulthood, Tibet's fourteenth Dalai Lama deals with Chinese oppression and other problems.",Martin Scorsese,Melissa Mathison,Tenzin Thuthob Tsarong|Gyurme Tethong|Tulku Jamyang Kunga Tenzin
901,Mr. Magoo (1997) ,Adventure|Comedy|Family,The myopic millionaire defeats jewel smugglers in his usual bumbling manner.,Stanley Tong,Pat Proft|Tom Sherohman,Leslie Nielsen|Kelly Lynch|Matt Keeslar
902,The Big Lebowski (1998) ,Comedy|Crime|Sport,"Jeff ""The Dude"" Lebowski, mistaken for a millionaire of the same name, seeks restitution for his ruined rug and enlists his bowling buddies to help get it.",Joel Coen|Ethan Coen,Ethan Coen|Joel Coen,Jeff Bridges|John Goodman|Julianne Moore
903,Afterglow (1997) ,Comedy|Drama|Romance,A handyman with marital problems meets a housewife with the same.,Alan Rudolph,Alan Rudolph,Nick Nolte|Julie Christie|Lara Flynn Boyle
904,Ma vie en rose (1997) ,Drama,Ludovic is an innocent seven-year-old child who provokes horror in his community when he dresses in girls clothes and insists he's a girl.,Alain Berliner,Alain Berliner|Chris Vander Stappen,Georges Du Fresne|Mich猫le Laroque|Jean-Philippe 脡coffey
905,Great Expectations (1998) ,Drama|Romance,Modernization of Charles Dickens' classic story finds the hapless Finn as a painter in New York City pursuing his unrequited and haughty childhood love.,Alfonso Cuar贸n,Charles Dickens|Mitch Glazer,Ethan Hawke|Gwyneth Paltrow|Hank Azaria
906,Oscar (1991) ,Comedy|Crime,A gangster attempts to keep the promise he made to his dying father: that he would give up his life of crime and "go straight".,John Landis,Claude Magnier|Michael Barrie,Sylvester Stallone|Ornella Muti|Peter Riegert
907,Vermin (1998) ,Short|Comedy,Two supermarket clerks and their evil manager must track down the world's biggest rat.,Frank Chindamo,Blaine Capatch|Patton Oswalt,Blaine Capatch|Patton Oswalt|Chris Rush
908,Half Baked (1998) ,Comedy|Crime,The story of three not so bright men who come up with a series of crazy schemes to get a friend out of jail.,Tamra Davis,Dave Chappelle|Neal Brennan,Dave Chappelle|Guillermo D铆az|Jim Breuer
909,Dangerous Beauty (1998) ,Biography|Drama|Romance,"A Venetian courtesan becomes a hero to her city, but later becomes the target of an inquisition by the Church for witchcraft.",Marshall Herskovitz,Margaret Rosenthal|Jeannine Dominy,Catherine McCormack|Rufus Sewell|Oliver Platt
910,Nil by Mouth (1997) ,Drama,"A rough, short-tempered patriarch of a working class family has his life and the relationships around him slowly unravel.",Gary Oldman,Gary Oldman,Ray Winstone|Kathy Burke|Charlie Creed-Miles
911,Twilight (1998) ,Crime|Drama|Mystery,"A retired detective accepts a simple task, unaware that it will tear open old, forgotten, but deadly wounds.",Robert Benton,Robert Benton|Richard Russo,Paul Newman|Susan Sarandon|Gene Hackman
912,US Marshalls             ,Documentary,"Dom works as a US Marshal in San Antonio, Texas. After rigorous firearms and tactical training, Dom is briefed on new intel and joins live cases, executing arrest warrants on armed suspects around the city.",Tom Dalzell,,Dominic Littlewood
913,Love and Death on Long Island (1997) ,Comedy|Drama,Giles De'Ath (Sir John Hurt) is a widower who doesn't like anything modern. He goes to movies and falls in love with movie star Ronnie Bostock (Jason Priestly). He then investigates …,Richard Kwietniowski,Gilbert Adair|Richard Kwietniowski,John Hurt|Jason Priestley|Fiona Loewi
914,Wild Things (1998) ,Crime|Drama|Mystery,A police detective uncovers a conspiracy behind a case involving a high-school guidance counselor when accusations of rape are made against him by two female students.,John McNaughton,Stephen Peters,Kevin Bacon|Neve Campbell|Matt Dillon
915,Primary Colors (1998) ,Comedy|Drama,A man joins the political campaign of a smooth-operator candidate for President of the U.S.,Mike Nichols,Joe Klein|Elaine May,John Travolta|Emma Thompson|Kathy Bates
916,Lost in Space (1998) ,Action|Adventure|Family,The Robinson family was going into space to fight for a chance for humanity. Now they are fighting to live long enough to find a way home.,Stephen Hopkins,Irwin Allen|Akiva Goldsman,Gary Oldman|William Hurt|Matt LeBlanc
917,Mercury Rising (1998) ,Action|Crime|Drama,Shadowy elements in the NSA target a nine-year old autistic savant for death when he is able to decipher a top secret code.,Harold Becker,Ryne Douglas Pearson|Lawrence Konner,Bruce Willis|Miko Hughes|Alec Baldwin
918,City of Angels (1998) ,Drama|Fantasy|Romance,"An angel on Earth, a doctor unable to believe, a patient with a secret, a love story made in Heaven.",Brad Silberling,Wim Wenders|Peter Handke,Nicolas Cage|Meg Ryan|Andre Braugher
919,La cit茅 des enfants perdus (1995) ,Fantasy|Sci-Fi,"A scientist in a surrealist society kidnaps children to steal their dreams, hoping that they slow his aging process.",Marc Caro|Jean-Pierre Jeunet,Gilles Adrien|Jean-Pierre Jeunet,Ron Perlman|Daniel Emilfork|Judith Vittet
920,Two Bits (1995) ,Drama,"Gennaro lives with his ailing grandpa, who sits outside holding tight to his last quarter. But grandpa's not ready to die, he has some unfinished business with a woman from his past and he enlists Gennaro to act as his emissary.",James Foley,Joseph Stefano,Al Pacino|Mary Elizabeth Mastrantonio|Jerry Barone
921,Ba wang bie ji (1993) ,Drama|Music|Romance,Two boys meet at an opera training school in Peking in 1924. Their resulting friendship will span nearly 70 years and will endure some of the most troublesome times in China's history.,Kaige Chen,Pik-Wah Lee|Pik-Wah Lee,Leslie Cheung|Fengyi Zhang|Li Gong
922,Dead Man (1995) ,Adventure|Drama|Fantasy,"On the run after murdering a man, accountant William Blake encounters a strange aboriginal American man named Nobody who prepares him for his journey into the spiritual world.",Jim Jarmusch,Jim Jarmusch,Johnny Depp|Gary Farmer|Crispin Glover
923,D脿 h贸ng denglong gaogao gu脿 (1991) ,Drama|History|Romance,"A young woman becomes the fourth wife of a wealthy lord, and must learn to live with the strict rules and tensions within the household.",Yimou Zhang,Su Tong|Ni Zhen,Li Gong|Jingwu Ma|Saifei He
924,White Squall (1996) ,Adventure|Drama,Teenage boys discover discipline and camaraderie on an ill-fated sailing voyage.,Ridley Scott,Charles Gieg Jr.|Felix Sutton,Jeff Bridges|Caroline Goodall|John Savage
925,Unforgettable (1996) ,Drama|Mystery|Sci-Fi,"A medical examiner, who was suspected of murdering his wife, is trying an experimental drug to retrieve his wife's and others' memory and maybe find the killer and the mass murderer in a related present case.",John Dahl,Bill Geddie,Ray Liotta|Linda Fiorentino|Peter Coyote
926,Down Periscope (1996) ,Comedy,"Lt. Cmdr. Tom Dodge is assigned as Captain to the USS Stingray, an old diesel driven submarine that has seen better days.",David S. Ward,Hugh Wilson|Andrew Kurtzman,Kelsey Grammer|Lauren Holly|Rob Schneider
927,La flor de mi secreto (1995) ,Drama,"Leo writes trashy romance novels under a pseudonym but as she struggles in her relationship with her husband, she finds her output becoming darker.",Pedro Almod贸var,Pedro Almod贸var,Marisa Paredes|Juan Echanove|Carme Elias
928,The Craft (1996) ,Drama|Fantasy|Horror,"A newcomer to a Catholic prep high school falls in with a trio of outcast teenage girls who practice witchcraft, and they all soon conjure up various spells and curses against those who anger them.",Andrew Fleming,Peter Filardi|Peter Filardi,Robin Tunney|Fairuza Balk|Neve Campbell
929,Harriet the Spy (1996) ,Comedy|Drama|Family,Harriet M. Welsch is a spy. But when her friends find her secret notebook the tables are turned on her. Can she win her friends back and still keep on going with the spy business?,Bronwen Hughes,Louise Fitzhugh|Greg Taylor,Michelle Trachtenberg|Rosie O'Donnell|Gregory Smith
930,Chain Reaction (1996) ,Action|Drama|Sci-Fi,Two researchers in a green alternative energy project are put on the run when they are framed for murder and treason.,Andrew Davis,Arne Schmidt|Rick Seaman,Keanu Reeves|Morgan Freeman|Rachel Weisz
931,The Island of Dr Moreau - The Most Disastrous Movie Ever Made             ,Comedy|Talk-Show,,The Critical Drinker,The Critical Drinker,The Critical Drinker
932,First Kid (1996) ,Family|Comedy,"A former boxer turned Secret Service agent is assigned to protect the President's son, who seems determined to make life difficult for his new protector.",David Mickey Evans,Tim Kelleher,Sinbad|Brock Pierce|Blake Boyd
933,The Funeral (1996) ,Crime|Drama,"After the funeral of one of their own, a criminal family decides to embark on an emotionally unnerving journey in an attempt to exact bloody revenge.",Abel Ferrara,Nicholas St. John,Christopher Walken|Chris Penn|Annabella Sciorra
934,Jazmine and Reggie: The Preachers Wife to Be             ,Reality-TV,,,,
935,Paradise Road (1997) ,Drama|History|War,A group of women who are imprisoned on the island of Sumatra by the Japanese during World War II use music to relieve their misery.,Bruce Beresford,David Giles|Martin Meader,Glenn Close|Frances McDormand|Pauline Collins
936,Brassed Off (1996) ,Comedy|Drama|Romance,"The coal mine in a northern English village may be closing, which would also mean the end of the miners' brass band.",Mark Herman,Mark Herman,Pete Postlethwaite|Tara Fitzgerald|Ewan McGregor
937,A Thousand Acres (1997) ,Drama,"""King Lear"" set on a farm in Iowa.",Jocelyn Moorhouse,Jane Smiley|Laura Jones,Michelle Pfeiffer|Jessica Lange|Jennifer Jason Leigh
938,A Smile Like Yours (1997) ,Comedy|Romance,Greg Kinnear plays a carriage-shy husband in a romantic comedy about a couple trying to conceive a child.,Keith Samples,Kevin Meyer|Keith Samples,Greg Kinnear|Lauren Holly|Joan Cusack
939,Murder in the First (1995) ,Drama|Thriller,An eager and idealistic young attorney defends an Alcatraz prisoner accused of murdering a fellow inmate. The extenuating circumstances: his client had just spent over three years in solitary confinement.,Marc Rocco,Dan Gordon,Christian Slater|Kevin Bacon|Gary Oldman
940,Airheads (1994) ,Comedy|Crime|Music,Three band members hoping for a big break head to a radio station to play their demo tape and wind up holding everyone hostage with plastic guns when the head D.J. refuses to play them.,Michael Lehmann,Rich Wilkes,Brendan Fraser|Steve Buscemi|Adam Sandler
941,With Honors (1994) ,Comedy|Drama,"Convinced his thesis will have him graduate with honors from Harvard University, a stuffy student finds himself at the mercy of a homeless man's demands when he holds the papers hostage.",Alek Keshishian,William Mastrosimone,Joe Pesci|Brendan Fraser|Moira Kelly
